Tipo de delito,Cantidad de casos,Nacionadalidad,Sexo de las víctimas	,Provincia,Mes,Año
robo,69,dominicano(a),f,santiago,noviembre,2025
robo,2,haitiano(a),m,santiago,noviembre,2025
robo,2,haitiano(a),f,santiago,noviembre,2025
robo,1,norte americano(a),m,santiago,noviembre,2025
robo,1,argentino(a),m,santo domingo,noviembre,2025
robo,1,belgico(a),m,santo domingo,noviembre,2025
robo,1,boliviano(a),m,santo domingo,noviembre,2025
robo,2,chino(a),m,santo domingo,noviembre,2025
robo,1,colombiano(a),m,santo domingo,noviembre,2025
robo,997,dominicano(a),m,santo domingo,noviembre,2025
robo,611,dominicano(a),f,santo domingo,noviembre,2025
robo,2,español(a),f,santo domingo,noviembre,2025
robo,2,estadounidese,m,santo domingo,noviembre,2025
robo,1,frances(a),f,santo domingo,noviembre,2025
robo,23,haitiano(a),m,santo domingo,noviembre,2025
robo,8,haitiano(a),f,santo domingo,noviembre,2025
robo,1,hindu,m,santo domingo,noviembre,2025
robo,1,holandes(a),m,santo domingo,noviembre,2025
robo,2,italiano(a),m,santo domingo,noviembre,2025
robo,4,norte americano(a),m,santo domingo,noviembre,2025
robo,1,peruano(a),m,santo domingo,noviembre,2025
robo,5,venezolano(a),m,santo domingo,noviembre,2025
robo,6,venezolano(a),f,santo domingo,noviembre,2025
robo,21,dominicano(a),m,valverde,noviembre,2025
robo,7,dominicano(a),f,valverde,noviembre,2025
robo,13,dominicano(a),m,azua,diciembre,2025
robo,8,dominicano(a),f,azua,diciembre,2025
robo,6,dominicano(a),m,bahoruco,diciembre,2025
robo,7,dominicano(a),f,bahoruco,diciembre,2025
robo,14,dominicano(a),m,barahona,diciembre,2025
robo,6,dominicano(a),f,barahona,diciembre,2025
robo,6,dominicano(a),m,dajabon,diciembre,2025
robo,2,dominicano(a),f,dajabon,diciembre,2025
robo,2,chino(a),m,distrito nacional,diciembre,2025
robo,1,chino(a),f,distrito nacional,diciembre,2025
robo,2,colombiano(a),f,distrito nacional,diciembre,2025
robo,1,costarricense,m,distrito nacional,diciembre,2025
robo,410,dominicano(a),m,distrito nacional,diciembre,2025
robo,274,dominicano(a),f,distrito nacional,diciembre,2025
robo,3,español(a),m,distrito nacional,diciembre,2025
robo,1,español(a),f,distrito nacional,diciembre,2025
robo,2,estadounidese,m,distrito nacional,diciembre,2025
robo,1,frances(a),m,distrito nacional,diciembre,2025
robo,1,frances(a),f,distrito nacional,diciembre,2025
robo,7,haitiano(a),m,distrito nacional,diciembre,2025
robo,8,haitiano(a),f,distrito nacional,diciembre,2025
robo,1,holandes(a),m,distrito nacional,diciembre,2025
robo,1,hondureño(a),f,distrito nacional,diciembre,2025
robo,1,irlandes(a),m,distrito nacional,diciembre,2025
robo,2,italiano(a),m,distrito nacional,diciembre,2025
robo,1,italiano(a),f,distrito nacional,diciembre,2025
robo,1,mexicano(a),m,distrito nacional,diciembre,2025
robo,1,nigeria,m,distrito nacional,diciembre,2025
robo,5,norte americano(a),m,distrito nacional,diciembre,2025
robo,2,norte americano(a),f,distrito nacional,diciembre,2025
robo,1,peruano(a),m,distrito nacional,diciembre,2025
robo,5,venezolano(a),m,distrito nacional,diciembre,2025
robo,3,venezolano(a),f,distrito nacional,diciembre,2025
robo,46,dominicano(a),m,duarte,diciembre,2025
robo,34,dominicano(a),f,duarte,diciembre,2025
robo,1,español(a),m,duarte,diciembre,2025
robo,1,canadiense,f,el seibo,diciembre,2025
robo,15,dominicano(a),m,el seibo,diciembre,2025
robo,7,dominicano(a),f,el seibo,diciembre,2025
robo,1,frances(a),m,el seibo,diciembre,2025
robo,1,canadiense,m,espaillat,diciembre,2025
robo,28,dominicano(a),m,espaillat,diciembre,2025
robo,5,dominicano(a),f,espaillat,diciembre,2025
robo,2,dominicano(a),m,hato mayor,diciembre,2025
robo,4,dominicano(a),f,hato mayor,diciembre,2025
robo,8,dominicano(a),m,hermanas mirabal,diciembre,2025
robo,1,dominicano(a),f,hermanas mirabal,diciembre,2025
robo,1,dominicano(a),m,independencia,diciembre,2025
robo,2,dominicano(a),f,independencia,diciembre,2025
robo,1,aleman(a),m,la altagracia,diciembre,2025
robo,1,argentino(a),m,la altagracia,diciembre,2025
robo,1,belgico(a),f,la altagracia,diciembre,2025
robo,1,boliviano(a),f,la altagracia,diciembre,2025
robo,1,chino(a),m,la altagracia,diciembre,2025
robo,1,cubano(a),m,la altagracia,diciembre,2025
robo,137,dominicano(a),m,la altagracia,diciembre,2025
robo,69,dominicano(a),f,la altagracia,diciembre,2025
robo,1,ecuatoriano(a),m,la altagracia,diciembre,2025
robo,1,español(a),f,la altagracia,diciembre,2025
robo,2,estadounidese,m,la altagracia,diciembre,2025
robo,1,estadounidese,f,la altagracia,diciembre,2025
robo,1,frances(a),m,la altagracia,diciembre,2025
robo,11,haitiano(a),m,la altagracia,diciembre,2025
robo,1,haitiano(a),f,la altagracia,diciembre,2025
robo,1,italiano(a),m,la altagracia,diciembre,2025
robo,2,mexicano(a),m,la altagracia,diciembre,2025
robo,1,venezolano(a),m,la altagracia,diciembre,2025
robo,51,dominicano(a),m,la romana,diciembre,2025
robo,15,dominicano(a),f,la romana,diciembre,2025
robo,4,haitiano(a),m,la romana,diciembre,2025
robo,1,turco(a),m,la romana,diciembre,2025
robo,19,dominicano(a),m,la vega,diciembre,2025
robo,28,dominicano(a),f,la vega,diciembre,2025
robo,10,dominicano(a),m,maria trinidad sanchez,diciembre,2025
robo,11,dominicano(a),f,maria trinidad sanchez,diciembre,2025
robo,18,dominicano(a),m,monseñor nouel,diciembre,2025
robo,13,dominicano(a),f,monseñor nouel,diciembre,2025
robo,1,austriaco(a),f,monte plata,diciembre,2025
robo,14,dominicano(a),m,monte plata,diciembre,2025
robo,3,dominicano(a),f,monte plata,diciembre,2025
robo,2,haitiano(a),m,monte plata,diciembre,2025
robo,14,dominicano(a),m,peravia,diciembre,2025
robo,8,dominicano(a),f,peravia,diciembre,2025
robo,3,haitiano(a),m,peravia,diciembre,2025
robo,1,aleman(a),m,puerto plata,diciembre,2025
robo,2,canadiense,m,puerto plata,diciembre,2025
robo,1,canadiense,f,puerto plata,diciembre,2025
robo,23,dominicano(a),m,puerto plata,diciembre,2025
robo,18,dominicano(a),f,puerto plata,diciembre,2025
robo,1,haitiano(a),m,puerto plata,diciembre,2025
robo,2,norte americano(a),m,puerto plata,diciembre,2025
robo,1,ruso(a),f,puerto plata,diciembre,2025
robo,1,argentino(a),m,samana,diciembre,2025
robo,1,belgico(a),m,samana,diciembre,2025
robo,1,canadiense,f,samana,diciembre,2025
robo,1,colombiano(a),f,samana,diciembre,2025
robo,18,dominicano(a),m,samana,diciembre,2025
robo,6,dominicano(a),f,samana,diciembre,2025
robo,1,estadounidese,m,samana,diciembre,2025
robo,1,frances(a),f,samana,diciembre,2025
robo,1,haitiano(a),m,samana,diciembre,2025
robo,1,norte americano(a),f,samana,diciembre,2025
robo,1,noruego(a),m,samana,diciembre,2025
robo,1,suizo(a),m,samana,diciembre,2025
robo,159,dominicano(a),m,san cristobal,diciembre,2025
robo,100,dominicano(a),f,san cristobal,diciembre,2025
robo,7,haitiano(a),m,san cristobal,diciembre,2025
robo,8,dominicano(a),m,san jose de ocoa,diciembre,2025
robo,6,dominicano(a),f,san jose de ocoa,diciembre,2025
robo,1,haitiano(a),f,san jose de ocoa,diciembre,2025
robo,1,norte americano(a),m,san jose de ocoa,diciembre,2025
robo,16,dominicano(a),m,san juan,diciembre,2025
robo,9,dominicano(a),f,san juan,diciembre,2025
robo,1,canadiense,m,san pedro de macoris,diciembre,2025
robo,51,dominicano(a),m,san pedro de macoris,diciembre,2025
robo,32,dominicano(a),f,san pedro de macoris,diciembre,2025
robo,1,español(a),m,san pedro de macoris,diciembre,2025
robo,1,haitiano(a),m,san pedro de macoris,diciembre,2025
robo,6,dominicano(a),m,sanchez ramirez,diciembre,2025
robo,6,dominicano(a),f,sanchez ramirez,diciembre,2025
robo,1,argentino(a),m,santiago,diciembre,2025
robo,117,dominicano(a),m,santiago,diciembre,2025
robo,73,dominicano(a),f,santiago,diciembre,2025
robo,1,estadounidese,f,santiago,diciembre,2025
robo,2,haitiano(a),m,santiago,diciembre,2025
robo,2,haitiano(a),f,santiago,diciembre,2025
robo,1,italiano(a),m,santiago,diciembre,2025
robo,1,aleman(a),f,santo domingo,diciembre,2025
robo,1,australiano (a),m,santo domingo,diciembre,2025
robo,902,dominicano(a),m,santo domingo,diciembre,2025
robo,624,dominicano(a),f,santo domingo,diciembre,2025
robo,1,ecuatoriano(a),m,santo domingo,diciembre,2025
robo,1,español(a),m,santo domingo,diciembre,2025
robo,1,español(a),f,santo domingo,diciembre,2025
robo,2,estadounidese,m,santo domingo,diciembre,2025
robo,1,frances(a),f,santo domingo,diciembre,2025
robo,27,haitiano(a),m,santo domingo,diciembre,2025
robo,5,haitiano(a),f,santo domingo,diciembre,2025
robo,2,holandes(a),f,santo domingo,diciembre,2025
robo,2,italiano(a),m,santo domingo,diciembre,2025
robo,1,norte americano(a),f,santo domingo,diciembre,2025
robo,1,panameño(a),f,santo domingo,diciembre,2025
robo,1,peruano(a),m,santo domingo,diciembre,2025
robo,1,suizo(a),m,santo domingo,diciembre,2025
robo,2,venezolano(a),m,santo domingo,diciembre,2025
robo,4,venezolano(a),f,santo domingo,diciembre,2025
robo,9,dominicano(a),m,valverde,diciembre,2025
robo,8,dominicano(a),f,valverde,diciembre,2025
robo,9,dominicano(a),m,azua,enero,2026
robo,7,dominicano(a),f,azua,enero,2026
robo,9,dominicano(a),m,bahoruco,enero,2026
robo,2,dominicano(a),m,barahona,enero,2026
robo,4,dominicano(a),f,barahona,enero,2026
robo,2,dominicano(a),m,dajabon,enero,2026
robo,2,dominicano(a),f,dajabon,enero,2026
robo,1,boliviano(a),m,distrito nacional,enero,2026
robo,1,brasileño(a),m,distrito nacional,enero,2026
robo,1,bulgaro(a),m,distrito nacional,enero,2026
robo,2,chino(a),m,distrito nacional,enero,2026
robo,2,colombiano(a),f,distrito nacional,enero,2026
robo,1,cubano(a),f,distrito nacional,enero,2026
robo,409,dominicano(a),m,distrito nacional,enero,2026
robo,269,dominicano(a),f,distrito nacional,enero,2026
robo,1,español(a),m,distrito nacional,enero,2026
robo,2,estadounidese,m,distrito nacional,enero,2026
robo,2,estadounidese,f,distrito nacional,enero,2026
robo,3,frances(a),m,distrito nacional,enero,2026
robo,7,haitiano(a),m,distrito nacional,enero,2026
robo,2,haitiano(a),f,distrito nacional,enero,2026
robo,1,hondureño(a),m,distrito nacional,enero,2026
robo,4,italiano(a),f,distrito nacional,enero,2026
robo,1,mexicano(a),m,distrito nacional,enero,2026
robo,1,mexicano(a),f,distrito nacional,enero,2026
robo,1,norte americano(a),m,distrito nacional,enero,2026
robo,1,norte americano(a),f,distrito nacional,enero,2026
robo,1,panameño(a),m,distrito nacional,enero,2026
robo,1,turco(a),m,distrito nacional,enero,2026
robo,1,turco(a),f,distrito nacional,enero,2026
robo,3,venezolano(a),m,distrito nacional,enero,2026
robo,57,dominicano(a),m,duarte,enero,2026
robo,42,dominicano(a),f,duarte,enero,2026
robo,2,haitiano(a),f,duarte,enero,2026
robo,1,norte americano(a),m,duarte,enero,2026
robo,12,dominicano(a),m,el seibo,enero,2026
robo,6,dominicano(a),f,el seibo,enero,2026
robo,1,español(a),m,el seibo,enero,2026
robo,2,dominicano(a),f,elias piña,enero,2026
robo,17,dominicano(a),m,espaillat,enero,2026
robo,13,dominicano(a),f,espaillat,enero,2026
robo,5,dominicano(a),m,hato mayor,enero,2026
robo,4,dominicano(a),f,hato mayor,enero,2026
robo,2,dominicano(a),m,hermanas mirabal,enero,2026
robo,3,dominicano(a),f,hermanas mirabal,enero,2026
robo,1,italiano(a),m,hermanas mirabal,enero,2026
robo,2,dominicano(a),m,independencia,enero,2026
robo,2,argentino(a),m,la altagracia,enero,2026
robo,1,canadiense,m,la altagracia,enero,2026
robo,1,chileno(a),f,la altagracia,enero,2026
robo,1,colombiano(a),m,la altagracia,enero,2026
robo,1,croata,f,la altagracia,enero,2026
robo,112,dominicano(a),m,la altagracia,enero,2026
robo,51,dominicano(a),f,la altagracia,enero,2026
robo,1,frances(a),m,la altagracia,enero,2026
robo,6,haitiano(a),m,la altagracia,enero,2026
robo,1,haitiano(a),f,la altagracia,enero,2026
robo,1,hondureño(a),f,la altagracia,enero,2026
robo,2,italiano(a),m,la altagracia,enero,2026
robo,1,macedonio,m,la altagracia,enero,2026
robo,2,norte americano(a),m,la altagracia,enero,2026
robo,1,suizo(a),m,la altagracia,enero,2026
robo,1,venezolano(a),m,la altagracia,enero,2026
robo,1,chino(a),m,la romana,enero,2026
robo,46,dominicano(a),m,la romana,enero,2026
robo,9,dominicano(a),f,la romana,enero,2026
robo,1,haitiano(a),m,la romana,enero,2026
robo,25,dominicano(a),m,la vega,enero,2026
robo,15,dominicano(a),f,la vega,enero,2026
robo,19,dominicano(a),m,maria trinidad sanchez,enero,2026
robo,11,dominicano(a),f,maria trinidad sanchez,enero,2026
robo,13,dominicano(a),m,monseñor nouel,enero,2026
robo,10,dominicano(a),f,monseñor nouel,enero,2026
robo,2,haitiano(a),m,monseñor nouel,enero,2026
robo,26,dominicano(a),m,monte plata,enero,2026
robo,14,dominicano(a),f,monte plata,enero,2026
robo,9,dominicano(a),m,peravia,enero,2026
robo,11,dominicano(a),f,peravia,enero,2026
robo,1,canadiense,m,puerto plata,enero,2026
robo,17,dominicano(a),m,puerto plata,enero,2026
robo,14,dominicano(a),f,puerto plata,enero,2026
robo,2,estadounidese,m,puerto plata,enero,2026
robo,1,norte americano(a),m,puerto plata,enero,2026
robo,1,aleman(a),m,samana,enero,2026
robo,2,canadiense,m,samana,enero,2026
robo,1,chileno(a),m,samana,enero,2026
robo,1,chino(a),m,samana,enero,2026
robo,14,dominicano(a),m,samana,enero,2026
robo,6,dominicano(a),f,samana,enero,2026
robo,2,español(a),m,samana,enero,2026
robo,1,ingles(a),m,samana,enero,2026
robo,149,dominicano(a),m,san cristobal,enero,2026
robo,110,dominicano(a),f,san cristobal,enero,2026
robo,2,haitiano(a),m,san cristobal,enero,2026
robo,1,holandes(a),m,san cristobal,enero,2026
robo,1,venezolano(a),m,san cristobal,enero,2026
robo,1,chino(a),f,san jose de ocoa,enero,2026
robo,15,dominicano(a),m,san jose de ocoa,enero,2026
robo,10,dominicano(a),f,san jose de ocoa,enero,2026
robo,8,dominicano(a),m,san juan,enero,2026
robo,6,dominicano(a),f,san juan,enero,2026
robo,32,dominicano(a),m,san pedro de macoris,enero,2026
robo,17,dominicano(a),f,san pedro de macoris,enero,2026
robo,1,haitiano(a),m,san pedro de macoris,enero,2026
robo,1,italiano(a),m,san pedro de macoris,enero,2026
robo,1,italiano(a),f,san pedro de macoris,enero,2026
robo,4,dominicano(a),m,sanchez ramirez,enero,2026
robo,8,dominicano(a),f,sanchez ramirez,enero,2026
robo,1,chino(a),f,santiago,enero,2026
robo,108,dominicano(a),m,santiago,enero,2026
robo,47,dominicano(a),f,santiago,enero,2026
robo,3,haitiano(a),m,santiago,enero,2026
robo,1,mexicano(a),m,santiago,enero,2026
robo,1,venezolano(a),m,santiago,enero,2026
robo,927,dominicano(a),m,santo domingo,enero,2026
robo,540,dominicano(a),f,santo domingo,enero,2026
robo,2,español(a),m,santo domingo,enero,2026
robo,1,estadounidese,m,santo domingo,enero,2026
robo,1,estadounidese,f,santo domingo,enero,2026
robo,1,frances(a),m,santo domingo,enero,2026
robo,1,guatemanteco(a),m,santo domingo,enero,2026
robo,25,haitiano(a),m,santo domingo,enero,2026
robo,12,haitiano(a),f,santo domingo,enero,2026
robo,1,italiano(a),m,santo domingo,enero,2026
robo,1,norte americano(a),m,santo domingo,enero,2026
robo,1,norte americano(a),f,santo domingo,enero,2026
robo,1,serbio(a),m,santo domingo,enero,2026
robo,1,suizo(a),f,santo domingo,enero,2026
robo,4,venezolano(a),f,santo domingo,enero,2026
robo,5,dominicano(a),m,valverde,enero,2026
robo,10,dominicano(a),f,valverde,enero,2026
robo,11,dominicano(a),m,azua,febrero,2026
robo,6,dominicano(a),f,azua,febrero,2026
robo,1,español(a),m,azua,febrero,2026
robo,1,dominicano(a),m,bahoruco,febrero,2026
robo,2,dominicano(a),f,bahoruco,febrero,2026
robo,1,chileno(a),m,barahona,febrero,2026
robo,5,dominicano(a),m,barahona,febrero,2026
robo,1,dominicano(a),f,dajabon,febrero,2026
robo,1,aleman(a),m,distrito nacional,febrero,2026
robo,1,aleman(a),f,distrito nacional,febrero,2026
robo,1,brasileño(a),f,distrito nacional,febrero,2026
robo,1,chino(a),m,distrito nacional,febrero,2026
robo,1,colombiano(a),m,distrito nacional,febrero,2026
robo,1,colombiano(a),f,distrito nacional,febrero,2026
robo,355,dominicano(a),m,distrito nacional,febrero,2026
robo,220,dominicano(a),f,distrito nacional,febrero,2026
robo,2,español(a),m,distrito nacional,febrero,2026
robo,1,estadounidese,m,distrito nacional,febrero,2026
robo,2,estadounidese,f,distrito nacional,febrero,2026
robo,1,frances(a),m,distrito nacional,febrero,2026
robo,1,frances(a),f,distrito nacional,febrero,2026
robo,1,griego(a),m,distrito nacional,febrero,2026
robo,1,guatemanteco(a),m,distrito nacional,febrero,2026
robo,4,haitiano(a),m,distrito nacional,febrero,2026
robo,4,haitiano(a),f,distrito nacional,febrero,2026
robo,1,neerlandes(a),f,distrito nacional,febrero,2026
robo,2,norte americano(a),m,distrito nacional,febrero,2026
robo,1,norte americano(a),f,distrito nacional,febrero,2026
robo,1,peruano(a),m,distrito nacional,febrero,2026
robo,1,puertorriqueño(a),m,distrito nacional,febrero,2026
robo,1,venezolano(a),m,distrito nacional,febrero,2026
robo,3,venezolano(a),f,distrito nacional,febrero,2026
robo,50,dominicano(a),m,duarte,febrero,2026
robo,38,dominicano(a),f,duarte,febrero,2026
robo,2,haitiano(a),m,duarte,febrero,2026
robo,1,haitiano(a),f,duarte,febrero,2026
robo,1,venezolano(a),f,duarte,febrero,2026
robo,1,chileno(a),f,el seibo,febrero,2026
robo,10,dominicano(a),m,el seibo,febrero,2026
robo,5,dominicano(a),f,el seibo,febrero,2026
robo,1,frances(a),m,el seibo,febrero,2026
robo,1,dominicano(a),m,elias piña,febrero,2026
robo,19,dominicano(a),m,espaillat,febrero,2026
robo,7,dominicano(a),f,espaillat,febrero,2026
robo,7,dominicano(a),m,hato mayor,febrero,2026
robo,3,dominicano(a),f,hato mayor,febrero,2026
robo,3,dominicano(a),m,hermanas mirabal,febrero,2026
robo,3,dominicano(a),f,hermanas mirabal,febrero,2026
robo,2,dominicano(a),m,independencia,febrero,2026
robo,1,argentino(a),m,la altagracia,febrero,2026
robo,1,argentino(a),f,la altagracia,febrero,2026
robo,2,canadiense,m,la altagracia,febrero,2026
robo,1,chileno(a),m,la altagracia,febrero,2026
robo,1,colombiano(a),m,la altagracia,febrero,2026
robo,107,dominicano(a),m,la altagracia,febrero,2026
robo,54,dominicano(a),f,la altagracia,febrero,2026
robo,1,esloveno(a),m,la altagracia,febrero,2026
robo,1,español(a),m,la altagracia,febrero,2026
robo,2,estadounidese,m,la altagracia,febrero,2026
robo,1,estadounidese,f,la altagracia,febrero,2026
robo,1,frances(a),m,la altagracia,febrero,2026
robo,7,haitiano(a),m,la altagracia,febrero,2026
robo,1,haitiano(a),f,la altagracia,febrero,2026
robo,1,italiano(a),f,la altagracia,febrero,2026
robo,1,norte americano(a),m,la altagracia,febrero,2026
robo,1,venezolano(a),m,la altagracia,febrero,2026
robo,36,dominicano(a),m,la romana,febrero,2026
robo,7,dominicano(a),f,la romana,febrero,2026
robo,1,esloveno(a),m,la romana,febrero,2026
robo,1,español(a),f,la romana,febrero,2026
robo,1,frances(a),m,la romana,febrero,2026
robo,1,haitiano(a),m,la romana,febrero,2026
robo,1,haitiano(a),f,la romana,febrero,2026
robo,23,dominicano(a),m,la vega,febrero,2026
robo,35,dominicano(a),f,la vega,febrero,2026
robo,18,dominicano(a),m,maria trinidad sanchez,febrero,2026
robo,3,dominicano(a),f,maria trinidad sanchez,febrero,2026
robo,1,haitiano(a),f,maria trinidad sanchez,febrero,2026
robo,16,dominicano(a),m,monseñor nouel,febrero,2026
robo,11,dominicano(a),f,monseñor nouel,febrero,2026
robo,18,dominicano(a),m,monte plata,febrero,2026
robo,7,dominicano(a),f,monte plata,febrero,2026
robo,10,dominicano(a),m,peravia,febrero,2026
robo,3,dominicano(a),f,peravia,febrero,2026
robo,14,dominicano(a),m,puerto plata,febrero,2026
robo,5,dominicano(a),f,puerto plata,febrero,2026
robo,1,estadounidese,m,puerto plata,febrero,2026
robo,2,haitiano(a),f,puerto plata,febrero,2026
robo,1,italiano(a),m,puerto plata,febrero,2026
robo,1,marroqui,m,puerto plata,febrero,2026
robo,1,canadiense,m,samana,febrero,2026
robo,12,dominicano(a),m,samana,febrero,2026
robo,9,dominicano(a),f,samana,febrero,2026
robo,1,español(a),m,samana,febrero,2026
robo,1,español(a),f,samana,febrero,2026
robo,1,estadounidese,m,samana,febrero,2026
robo,1,frances(a),m,samana,febrero,2026
robo,1,frances(a),f,samana,febrero,2026
robo,1,haitiano(a),f,samana,febrero,2026
robo,143,dominicano(a),m,san cristobal,febrero,2026
robo,91,dominicano(a),f,san cristobal,febrero,2026
robo,3,haitiano(a),m,san cristobal,febrero,2026
robo,1,venezolano(a),f,san cristobal,febrero,2026
robo,7,dominicano(a),m,san jose de ocoa,febrero,2026
robo,5,dominicano(a),f,san jose de ocoa,febrero,2026
robo,20,dominicano(a),m,san juan,febrero,2026
robo,12,dominicano(a),f,san juan,febrero,2026
robo,1,venezolano(a),m,san juan,febrero,2026
robo,36,dominicano(a),m,san pedro de macoris,febrero,2026
robo,10,dominicano(a),f,san pedro de macoris,febrero,2026
robo,2,haitiano(a),m,san pedro de macoris,febrero,2026
robo,11,dominicano(a),m,sanchez ramirez,febrero,2026
robo,4,dominicano(a),f,sanchez ramirez,febrero,2026
robo,98,dominicano(a),m,santiago,febrero,2026
robo,80,dominicano(a),f,santiago,febrero,2026
robo,1,español(a),m,santiago,febrero,2026
robo,1,haitiano(a),m,santiago,febrero,2026
robo,1,haitiano(a),f,santiago,febrero,2026
robo,1,venezolano(a),f,santiago,febrero,2026
robo,1,aleman(a),m,santo domingo,febrero,2026
robo,1,chino(a),m,santo domingo,febrero,2026
robo,1,colombiano(a),m,santo domingo,febrero,2026
robo,3,colombiano(a),f,santo domingo,febrero,2026
robo,1,costarricense,f,santo domingo,febrero,2026
robo,2,cubano(a),m,santo domingo,febrero,2026
robo,833,dominicano(a),m,santo domingo,febrero,2026
robo,538,dominicano(a),f,santo domingo,febrero,2026
robo,1,español(a),m,santo domingo,febrero,2026
robo,1,español(a),f,santo domingo,febrero,2026
robo,1,estadounidese,m,santo domingo,febrero,2026
robo,1,estadounidese,f,santo domingo,febrero,2026
robo,30,haitiano(a),m,santo domingo,febrero,2026
robo,8,haitiano(a),f,santo domingo,febrero,2026
robo,2,italiano(a),m,santo domingo,febrero,2026
robo,2,mexicano(a),m,santo domingo,febrero,2026
robo,1,mexicano(a),f,santo domingo,febrero,2026
robo,2,norte americano(a),m,santo domingo,febrero,2026
robo,1,puertorriqueño(a),m,santo domingo,febrero,2026
robo,1,ucraniano(a),f,santo domingo,febrero,2026
robo,3,venezolano(a),m,santo domingo,febrero,2026
robo,3,venezolano(a),f,santo domingo,febrero,2026
robo,13,dominicano(a),m,valverde,febrero,2026
robo,7,dominicano(a),f,valverde,febrero,2026
robo,1,haitiano(a),m,valverde,febrero,2026
robo,13,dominicano(a),m,azua,marzo,2026
robo,10,dominicano(a),f,azua,marzo,2026
robo,1,español(a),m,azua,marzo,2026
robo,3,dominicano(a),m,bahoruco,marzo,2026
robo,3,dominicano(a),f,bahoruco,marzo,2026
robo,6,dominicano(a),m,barahona,marzo,2026
robo,2,dominicano(a),f,barahona,marzo,2026
robo,1,dominicano(a),m,dajabon,marzo,2026
robo,2,dominicano(a),f,dajabon,marzo,2026
robo,1,aleman(a),f,distrito nacional,marzo,2026
robo,1,argentino(a),m,distrito nacional,marzo,2026
robo,1,brasileño(a),m,distrito nacional,marzo,2026
robo,1,britanico (a),f,distrito nacional,marzo,2026
robo,4,chino(a),m,distrito nacional,marzo,2026
robo,3,colombiano(a),m,distrito nacional,marzo,2026
robo,2,colombiano(a),f,distrito nacional,marzo,2026
robo,1,coreano(a),m,distrito nacional,marzo,2026
robo,1,costarricense,f,distrito nacional,marzo,2026
robo,355,dominicano(a),m,distrito nacional,marzo,2026
robo,263,dominicano(a),f,distrito nacional,marzo,2026
robo,5,español(a),m,distrito nacional,marzo,2026
robo,1,estadounidese,f,distrito nacional,marzo,2026
robo,3,frances(a),m,distrito nacional,marzo,2026
robo,2,frances(a),f,distrito nacional,marzo,2026
robo,6,haitiano(a),m,distrito nacional,marzo,2026
robo,4,haitiano(a),f,distrito nacional,marzo,2026
robo,1,italiano(a),f,distrito nacional,marzo,2026
robo,1,norte americano(a),m,distrito nacional,marzo,2026
robo,1,noruego(a),f,distrito nacional,marzo,2026
robo,1,peruano(a),f,distrito nacional,marzo,2026
robo,1,puertorriqueño(a),f,distrito nacional,marzo,2026
robo,1,suizo(a),f,distrito nacional,marzo,2026
robo,3,venezolano(a),m,distrito nacional,marzo,2026
robo,3,venezolano(a),f,distrito nacional,marzo,2026
robo,39,dominicano(a),m,duarte,marzo,2026
robo,33,dominicano(a),f,duarte,marzo,2026
robo,1,haitiano(a),f,duarte,marzo,2026
robo,1,colombiano(a),f,el seibo,marzo,2026
robo,10,dominicano(a),m,el seibo,marzo,2026
robo,12,dominicano(a),f,el seibo,marzo,2026
robo,2,haitiano(a),m,el seibo,marzo,2026
robo,16,dominicano(a),m,espaillat,marzo,2026
robo,3,dominicano(a),f,espaillat,marzo,2026
robo,6,dominicano(a),m,hato mayor,marzo,2026
robo,4,dominicano(a),f,hato mayor,marzo,2026
robo,2,dominicano(a),m,hermanas mirabal,marzo,2026
robo,4,dominicano(a),f,hermanas mirabal,marzo,2026
robo,4,dominicano(a),m,independencia,marzo,2026
robo,1,haitiano(a),f,independencia,marzo,2026
robo,1,aleman(a),f,la altagracia,marzo,2026
robo,1,argentino(a),m,la altagracia,marzo,2026
robo,1,austriaco(a),m,la altagracia,marzo,2026
robo,2,canadiense,m,la altagracia,marzo,2026
robo,2,canadiense,f,la altagracia,marzo,2026
robo,2,chino(a),m,la altagracia,marzo,2026
robo,1,colombiano(a),f,la altagracia,marzo,2026
robo,104,dominicano(a),m,la altagracia,marzo,2026
robo,50,dominicano(a),f,la altagracia,marzo,2026
robo,1,esloveno(a),f,la altagracia,marzo,2026
robo,2,estadounidese,m,la altagracia,marzo,2026
robo,1,estadounidese,f,la altagracia,marzo,2026
robo,1,frances(a),m,la altagracia,marzo,2026
robo,3,haitiano(a),m,la altagracia,marzo,2026
robo,3,italiano(a),m,la altagracia,marzo,2026
robo,1,mexicano(a),f,la altagracia,marzo,2026
robo,1,norte americano(a),f,la altagracia,marzo,2026
robo,1,turco(a),f,la altagracia,marzo,2026
robo,1,ucraniano(a),m,la altagracia,marzo,2026
robo,69,dominicano(a),m,la romana,marzo,2026
robo,27,dominicano(a),f,la romana,marzo,2026
robo,1,chino(a),f,la vega,marzo,2026
robo,11,dominicano(a),m,la vega,marzo,2026
robo,17,dominicano(a),f,la vega,marzo,2026
robo,14,dominicano(a),m,maria trinidad sanchez,marzo,2026
robo,4,dominicano(a),f,maria trinidad sanchez,marzo,2026
robo,21,dominicano(a),m,monseñor nouel,marzo,2026
robo,18,dominicano(a),f,monseñor nouel,marzo,2026
robo,1,venezolano(a),f,monseñor nouel,marzo,2026
robo,1,aleman(a),m,monte plata,marzo,2026
robo,13,dominicano(a),m,monte plata,marzo,2026
