Tipo de delito,Cantidad de casos,Nacionadalidad,Sexo de las víctimas	,Provincia,Mes,Año
Robo,1,Frances(a),F,Distrito Nacional ,Febrero,2026
Robo,1,Griego(a),M,Distrito Nacional ,Febrero,2026
Robo,1,Guatemanteco(a),M,Distrito Nacional ,Febrero,2026
Robo,4,Haitiano(a),M,Distrito Nacional ,Febrero,2026
Robo,4,Haitiano(a),F,Distrito Nacional ,Febrero,2026
Robo,1,Neerlandes(a),F,Distrito Nacional ,Febrero,2026
Robo,2,Norte Americano(a),M,Distrito Nacional ,Febrero,2026
Robo,1,Norte Americano(a),F,Distrito Nacional ,Febrero,2026
Robo,1,Peruano(a),M,Distrito Nacional ,Febrero,2026
Robo,1,Puertorriqueño(a),M,Distrito Nacional ,Febrero,2026
Robo,1,Venezolano(a),M,Distrito Nacional ,Febrero,2026
Robo,3,Venezolano(a),F,Distrito Nacional ,Febrero,2026
Robo,50,Dominicano(a),M,Duarte,Febrero,2026
Robo,38,Dominicano(a),F,Duarte,Febrero,2026
Robo,2,Haitiano(a),M,Duarte,Febrero,2026
Robo,1,Haitiano(a),F,Duarte,Febrero,2026
Robo,1,Venezolano(a),F,Duarte,Febrero,2026
Robo,1,Chileno(a),F,El Seibo,Febrero,2026
Robo,10,Dominicano(a),M,El Seibo,Febrero,2026
Robo,5,Dominicano(a),F,El Seibo,Febrero,2026
Robo,1,Frances(a),M,El Seibo,Febrero,2026
Robo,1,Dominicano(a),M,Elias Piña,Febrero,2026
Robo,19,Dominicano(a),M,Espaillat,Febrero,2026
Robo,7,Dominicano(a),F,Espaillat,Febrero,2026
Robo,7,Dominicano(a),M,Hato Mayor,Febrero,2026
Robo,3,Dominicano(a),F,Hato Mayor,Febrero,2026
Robo,3,Dominicano(a),M,Hermanas Mirabal,Febrero,2026
Robo,3,Dominicano(a),F,Hermanas Mirabal,Febrero,2026
Robo,2,Dominicano(a),M,Independencia,Febrero,2026
Robo,1,Argentino(a),M,La Altagracia,Febrero,2026
Robo,1,Argentino(a),F,La Altagracia,Febrero,2026
Robo,2,Canadiense,M,La Altagracia,Febrero,2026
Robo,1,Chileno(a),M,La Altagracia,Febrero,2026
Robo,1,Colombiano(a),M,La Altagracia,Febrero,2026
Robo,107,Dominicano(a),M,La Altagracia,Febrero,2026
Robo,54,Dominicano(a),F,La Altagracia,Febrero,2026
Robo,1,Esloveno(a),M,La Altagracia,Febrero,2026
Robo,1,Español(a),M,La Altagracia,Febrero,2026
Robo,2,Estadounidese,M,La Altagracia,Febrero,2026
Robo,1,Estadounidese,F,La Altagracia,Febrero,2026
Robo,1,Frances(a),M,La Altagracia,Febrero,2026
Robo,7,Haitiano(a),M,La Altagracia,Febrero,2026
Robo,1,Haitiano(a),F,La Altagracia,Febrero,2026
Robo,1,Italiano(a),F,La Altagracia,Febrero,2026
Robo,1,Norte Americano(a),M,La Altagracia,Febrero,2026
Robo,1,Venezolano(a),M,La Altagracia,Febrero,2026
Robo,36,Dominicano(a),M,La Romana,Febrero,2026
Robo,7,Dominicano(a),F,La Romana,Febrero,2026
Robo,1,Esloveno(a),M,La Romana,Febrero,2026
Robo,1,Español(a),F,La Romana,Febrero,2026
Robo,1,Frances(a),M,La Romana,Febrero,2026
Robo,1,Haitiano(a),M,La Romana,Febrero,2026
Robo,1,Haitiano(a),F,La Romana,Febrero,2026
Robo,23,Dominicano(a),M,La Vega,Febrero,2026
Robo,35,Dominicano(a),F,La Vega,Febrero,2026
Robo,18,Dominicano(a),M,Maria Trinidad Sanchez ,Febrero,2026
Robo,3,Dominicano(a),F,Maria Trinidad Sanchez ,Febrero,2026
Robo,1,Haitiano(a),F,Maria Trinidad Sanchez ,Febrero,2026
Robo,16,Dominicano(a),M,Monseñor Nouel,Febrero,2026
Robo,11,Dominicano(a),F,Monseñor Nouel,Febrero,2026
Robo,18,Dominicano(a),M,Monte Plata,Febrero,2026
Robo,7,Dominicano(a),F,Monte Plata,Febrero,2026
Robo,10,Dominicano(a),M,Peravia,Febrero,2026
Robo,3,Dominicano(a),F,Peravia,Febrero,2026
Robo,14,Dominicano(a),M,Puerto Plata,Febrero,2026
Robo,5,Dominicano(a),F,Puerto Plata,Febrero,2026
Robo,1,Estadounidese,M,Puerto Plata,Febrero,2026
Robo,2,Haitiano(a),F,Puerto Plata,Febrero,2026
Robo,1,Italiano(a),M,Puerto Plata,Febrero,2026
Robo,1,Marroqui,M,Puerto Plata,Febrero,2026
Robo,1,Canadiense,M,Samana,Febrero,2026
Robo,12,Dominicano(a),M,Samana,Febrero,2026
Robo,9,Dominicano(a),F,Samana,Febrero,2026
Robo,1,Español(a),M,Samana,Febrero,2026
Robo,1,Español(a),F,Samana,Febrero,2026
Robo,1,Estadounidese,M,Samana,Febrero,2026
Robo,1,Frances(a),M,Samana,Febrero,2026
Robo,1,Frances(a),F,Samana,Febrero,2026
Robo,1,Haitiano(a),F,Samana,Febrero,2026
Robo,143,Dominicano(a),M,San Cristobal,Febrero,2026
Robo,91,Dominicano(a),F,San Cristobal,Febrero,2026
Robo,3,Haitiano(a),M,San Cristobal,Febrero,2026
Robo,1,Venezolano(a),F,San Cristobal,Febrero,2026
Robo,7,Dominicano(a),M,San Jose De Ocoa,Febrero,2026
Robo,5,Dominicano(a),F,San Jose De Ocoa,Febrero,2026
Robo,20,Dominicano(a),M,San Juan ,Febrero,2026
Robo,12,Dominicano(a),F,San Juan ,Febrero,2026
Robo,1,Venezolano(a),M,San Juan ,Febrero,2026
Robo,36,Dominicano(a),M,San Pedro De Macoris,Febrero,2026
Robo,10,Dominicano(a),F,San Pedro De Macoris,Febrero,2026
Robo,2,Haitiano(a),M,San Pedro De Macoris,Febrero,2026
Robo,11,Dominicano(a),M,Sanchez Ramirez,Febrero,2026
Robo,4,Dominicano(a),F,Sanchez Ramirez,Febrero,2026
Robo,98,Dominicano(a),M,Santiago,Febrero,2026
Robo,80,Dominicano(a),F,Santiago,Febrero,2026
Robo,1,Español(a),M,Santiago,Febrero,2026
Robo,1,Haitiano(a),M,Santiago,Febrero,2026
Robo,1,Haitiano(a),F,Santiago,Febrero,2026
Robo,1,Venezolano(a),F,Santiago,Febrero,2026
Robo,1,Aleman(a),M,Santo Domingo,Febrero,2026
Robo,1,Chino(a),M,Santo Domingo,Febrero,2026
Robo,1,Colombiano(a),M,Santo Domingo,Febrero,2026
Robo,3,Colombiano(a),F,Santo Domingo,Febrero,2026
Robo,1,Costarricense,F,Santo Domingo,Febrero,2026
Robo,2,Cubano(a),M,Santo Domingo,Febrero,2026
Robo,833,Dominicano(a),M,Santo Domingo,Febrero,2026
Robo,538,Dominicano(a),F,Santo Domingo,Febrero,2026
Robo,1,Español(a),M,Santo Domingo,Febrero,2026
Robo,1,Español(a),F,Santo Domingo,Febrero,2026
Robo,1,Estadounidese,M,Santo Domingo,Febrero,2026
Robo,1,Estadounidese,F,Santo Domingo,Febrero,2026
Robo,30,Haitiano(a),M,Santo Domingo,Febrero,2026
Robo,8,Haitiano(a),F,Santo Domingo,Febrero,2026
Robo,2,Italiano(a),M,Santo Domingo,Febrero,2026
Robo,2,Mexicano(a),M,Santo Domingo,Febrero,2026
Robo,1,Mexicano(a),F,Santo Domingo,Febrero,2026
Robo,2,Norte Americano(a),M,Santo Domingo,Febrero,2026
Robo,1,Puertorriqueño(a),M,Santo Domingo,Febrero,2026
Robo,1,Ucraniano(a),F,Santo Domingo,Febrero,2026
Robo,3,Venezolano(a),M,Santo Domingo,Febrero,2026
Robo,3,Venezolano(a),F,Santo Domingo,Febrero,2026
Robo,13,Dominicano(a),M,Valverde,Febrero,2026
Robo,7,Dominicano(a),F,Valverde,Febrero,2026
Robo,1,Haitiano(a),M,Valverde,Febrero,2026
Robo,13,Dominicano(a),M,Azua,Marzo,2026
Robo,10,Dominicano(a),F,Azua,Marzo,2026
Robo,1,Español(a),M,Azua,Marzo,2026
Robo,3,Dominicano(a),M,Bahoruco,Marzo,2026
Robo,3,Dominicano(a),F,Bahoruco,Marzo,2026
Robo,6,Dominicano(a),M,Barahona,Marzo,2026
Robo,2,Dominicano(a),F,Barahona,Marzo,2026
Robo,1,Dominicano(a),M,Dajabon,Marzo,2026
Robo,2,Dominicano(a),F,Dajabon,Marzo,2026
Robo,1,Aleman(a),F,Distrito Nacional ,Marzo,2026
Robo,1,Argentino(a),M,Distrito Nacional ,Marzo,2026
Robo,1,Brasileño(a),M,Distrito Nacional ,Marzo,2026
Robo,1,Britanico (a),F,Distrito Nacional ,Marzo,2026
Robo,4,Chino(a),M,Distrito Nacional ,Marzo,2026
Robo,3,Colombiano(a),M,Distrito Nacional ,Marzo,2026
Robo,2,Colombiano(a),F,Distrito Nacional ,Marzo,2026
Robo,1,Coreano(a),M,Distrito Nacional ,Marzo,2026
Robo,1,Costarricense,F,Distrito Nacional ,Marzo,2026
Robo,355,Dominicano(a),M,Distrito Nacional ,Marzo,2026
Robo,263,Dominicano(a),F,Distrito Nacional ,Marzo,2026
Robo,5,Español(a),M,Distrito Nacional ,Marzo,2026
Robo,1,Estadounidese,F,Distrito Nacional ,Marzo,2026
Robo,3,Frances(a),M,Distrito Nacional ,Marzo,2026
Robo,2,Frances(a),F,Distrito Nacional ,Marzo,2026
Robo,6,Haitiano(a),M,Distrito Nacional ,Marzo,2026
Robo,4,Haitiano(a),F,Distrito Nacional ,Marzo,2026
Robo,1,Italiano(a),F,Distrito Nacional ,Marzo,2026
Robo,1,Norte Americano(a),M,Distrito Nacional ,Marzo,2026
Robo,1,Noruego(a),F,Distrito Nacional ,Marzo,2026
Robo,1,Peruano(a),F,Distrito Nacional ,Marzo,2026
Robo,1,Puertorriqueño(a),F,Distrito Nacional ,Marzo,2026
Robo,1,Suizo(a),F,Distrito Nacional ,Marzo,2026
Robo,3,Venezolano(a),M,Distrito Nacional ,Marzo,2026
Robo,3,Venezolano(a),F,Distrito Nacional ,Marzo,2026
Robo,39,Dominicano(a),M,Duarte,Marzo,2026
Robo,33,Dominicano(a),F,Duarte,Marzo,2026
Robo,1,Haitiano(a),F,Duarte,Marzo,2026
Robo,1,Colombiano(a),F,El Seibo,Marzo,2026
Robo,10,Dominicano(a),M,El Seibo,Marzo,2026
Robo,12,Dominicano(a),F,El Seibo,Marzo,2026
Robo,2,Haitiano(a),M,El Seibo,Marzo,2026
Robo,16,Dominicano(a),M,Espaillat,Marzo,2026
Robo,3,Dominicano(a),F,Espaillat,Marzo,2026
Robo,6,Dominicano(a),M,Hato Mayor,Marzo,2026
Robo,4,Dominicano(a),F,Hato Mayor,Marzo,2026
Robo,2,Dominicano(a),M,Hermanas Mirabal,Marzo,2026
Robo,4,Dominicano(a),F,Hermanas Mirabal,Marzo,2026
Robo,4,Dominicano(a),M,Independencia,Marzo,2026
Robo,1,Haitiano(a),F,Independencia,Marzo,2026
Robo,1,Aleman(a),F,La Altagracia,Marzo,2026
Robo,1,Argentino(a),M,La Altagracia,Marzo,2026
Robo,1,Austriaco(a),M,La Altagracia,Marzo,2026
Robo,2,Canadiense,M,La Altagracia,Marzo,2026
Robo,2,Canadiense,F,La Altagracia,Marzo,2026
Robo,2,Chino(a),M,La Altagracia,Marzo,2026
Robo,1,Colombiano(a),F,La Altagracia,Marzo,2026
Robo,104,Dominicano(a),M,La Altagracia,Marzo,2026
Robo,50,Dominicano(a),F,La Altagracia,Marzo,2026
Robo,1,Esloveno(a),F,La Altagracia,Marzo,2026
Robo,2,Estadounidese,M,La Altagracia,Marzo,2026
Robo,1,Estadounidese,F,La Altagracia,Marzo,2026
Robo,1,Frances(a),M,La Altagracia,Marzo,2026
Robo,3,Haitiano(a),M,La Altagracia,Marzo,2026
Robo,3,Italiano(a),M,La Altagracia,Marzo,2026
Robo,1,Mexicano(a),F,La Altagracia,Marzo,2026
Robo,1,Norte Americano(a),F,La Altagracia,Marzo,2026
Robo,1,Turco(a),F,La Altagracia,Marzo,2026
Robo,1,Ucraniano(a),M,La Altagracia,Marzo,2026
Robo,69,Dominicano(a),M,La Romana,Marzo,2026
Robo,27,Dominicano(a),F,La Romana,Marzo,2026
Robo,1,Chino(a),F,La Vega,Marzo,2026
Robo,11,Dominicano(a),M,La Vega,Marzo,2026
Robo,17,Dominicano(a),F,La Vega,Marzo,2026
Robo,14,Dominicano(a),M,Maria Trinidad Sanchez ,Marzo,2026
Robo,4,Dominicano(a),F,Maria Trinidad Sanchez ,Marzo,2026
Robo,21,Dominicano(a),M,Monseñor Nouel,Marzo,2026
Robo,18,Dominicano(a),F,Monseñor Nouel,Marzo,2026
Robo,1,Venezolano(a),F,Monseñor Nouel,Marzo,2026
Robo,1,Aleman(a),M,Monte Plata,Marzo,2026
Robo,13,Dominicano(a),M,Monte Plata,Marzo,2026
Robo,9,Dominicano(a),F,Monte Plata,Marzo,2026
Robo,11,Dominicano(a),M,Peravia,Marzo,2026
Robo,8,Dominicano(a),F,Peravia,Marzo,2026
Robo,2,Aleman(a),M,Puerto Plata,Marzo,2026
Robo,1,Canadiense,F,Puerto Plata,Marzo,2026
Robo,27,Dominicano(a),M,Puerto Plata,Marzo,2026
Robo,23,Dominicano(a),F,Puerto Plata,Marzo,2026
Robo,1,Estadounidese,M,Puerto Plata,Marzo,2026
Robo,1,Haitiano(a),F,Puerto Plata,Marzo,2026
Robo,1,Norte Americano(a),M,Puerto Plata,Marzo,2026
Robo,1,Peruano(a),M,Puerto Plata,Marzo,2026
Robo,1,Peruano(a),F,Puerto Plata,Marzo,2026
Robo,1,Polaco(a),M,Puerto Plata,Marzo,2026
Robo,1,Aleman(a),M,Samana,Marzo,2026
Robo,1,Canadiense,M,Samana,Marzo,2026
Robo,7,Dominicano(a),M,Samana,Marzo,2026
Robo,5,Dominicano(a),F,Samana,Marzo,2026
Robo,1,Español(a),F,Samana,Marzo,2026
Robo,1,Frances(a),F,Samana,Marzo,2026
Robo,1,Haitiano(a),F,Samana,Marzo,2026
Robo,1,Colombiano(a),M,San Cristobal,Marzo,2026
Robo,115,Dominicano(a),M,San Cristobal,Marzo,2026
Robo,58,Dominicano(a),F,San Cristobal,Marzo,2026
Robo,1,Haitiano(a),M,San Cristobal,Marzo,2026
Robo,4,Dominicano(a),M,San Jose De Ocoa,Marzo,2026
Robo,2,Dominicano(a),F,San Jose De Ocoa,Marzo,2026
Robo,17,Dominicano(a),M,San Juan ,Marzo,2026
Robo,9,Dominicano(a),F,San Juan ,Marzo,2026
Robo,27,Dominicano(a),M,San Pedro De Macoris,Marzo,2026
Robo,21,Dominicano(a),F,San Pedro De Macoris,Marzo,2026
Robo,1,Haitiano(a),F,San Pedro De Macoris,Marzo,2026
Robo,10,Dominicano(a),M,Sanchez Ramirez,Marzo,2026
Robo,1,Dominicano(a),F,Sanchez Ramirez,Marzo,2026
Robo,93,Dominicano(a),M,Santiago,Marzo,2026
Robo,72,Dominicano(a),F,Santiago,Marzo,2026
Robo,1,Haitiano(a),M,Santiago,Marzo,2026
Robo,1,Haitiano(a),F,Santiago,Marzo,2026
Robo,1,Norte Americano(a),F,Santiago,Marzo,2026
Robo,1,Canadiense,M,Santo Domingo,Marzo,2026
Robo,1,Chino(a),M,Santo Domingo,Marzo,2026
Robo,2,Colombiano(a),F,Santo Domingo,Marzo,2026
Robo,778,Dominicano(a),M,Santo Domingo,Marzo,2026
Robo,508,Dominicano(a),F,Santo Domingo,Marzo,2026
Robo,2,Español(a),M,Santo Domingo,Marzo,2026
Robo,2,Estadounidese,M,Santo Domingo,Marzo,2026
Robo,1,Estadounidese,F,Santo Domingo,Marzo,2026
Robo,26,Haitiano(a),M,Santo Domingo,Marzo,2026
Robo,10,Haitiano(a),F,Santo Domingo,Marzo,2026
Robo,2,Norte Americano(a),F,Santo Domingo,Marzo,2026
Robo,1,Peruano(a),M,Santo Domingo,Marzo,2026
Robo,1,Peruano(a),F,Santo Domingo,Marzo,2026
Robo,3,Venezolano(a),M,Santo Domingo,Marzo,2026
Robo,4,Venezolano(a),F,Santo Domingo,Marzo,2026
Robo,1,Canadiense,M,Valverde,Marzo,2026
Robo,18,Dominicano(a),M,Valverde,Marzo,2026
Robo,15,Dominicano(a),F,Valverde,Marzo,2026
Robo,9,Dominicano(a),M,Azua,Abril,2026
Robo,4,Dominicano(a),F,Azua,Abril,2026
Robo,2,Dominicano(a),M,Bahoruco,Abril,2026
Robo,1,Dominicano(a),F,Bahoruco,Abril,2026
Robo,6,Dominicano(a),M,Barahona,Abril,2026
Robo,4,Dominicano(a),F,Barahona,Abril,2026
Robo,1,Arabe,M,Distrito Nacional ,Abril,2026
Robo,1,Bahameño(a),F,Distrito Nacional ,Abril,2026
Robo,1,Chileno(a),M,Distrito Nacional ,Abril,2026
Robo,2,Colombiano(a),M,Distrito Nacional ,Abril,2026
Robo,1,Colombiano(a),F,Distrito Nacional ,Abril,2026
Robo,2,Cubano(a),M,Distrito Nacional ,Abril,2026
Robo,287,Dominicano(a),M,Distrito Nacional ,Abril,2026
Robo,183,Dominicano(a),F,Distrito Nacional ,Abril,2026
Robo,1,Español(a),F,Distrito Nacional ,Abril,2026
Robo,3,Estadounidese,M,Distrito Nacional ,Abril,2026
Robo,1,Estadounidese,F,Distrito Nacional ,Abril,2026
Robo,4,Haitiano(a),M,Distrito Nacional ,Abril,2026
Robo,4,Haitiano(a),F,Distrito Nacional ,Abril,2026
Robo,1,Ingles(a),F,Distrito Nacional ,Abril,2026
Robo,2,Italiano(a),M,Distrito Nacional ,Abril,2026
Robo,1,Japones(a),F,Distrito Nacional ,Abril,2026
Robo,1,Norte Americano(a),M,Distrito Nacional ,Abril,2026
Robo,1,Peruano(a),M,Distrito Nacional ,Abril,2026
Robo,2,Venezolano(a),M,Distrito Nacional ,Abril,2026
Robo,1,Venezolano(a),F,Distrito Nacional ,Abril,2026
Robo,1,Chino(a),F,Duarte,Abril,2026
Robo,48,Dominicano(a),M,Duarte,Abril,2026
Robo,34,Dominicano(a),F,Duarte,Abril,2026
Robo,7,Dominicano(a),M,El Seibo,Abril,2026
Robo,4,Dominicano(a),F,El Seibo,Abril,2026
Robo,1,Dominicano(a),M,Elias Piña,Abril,2026
Robo,8,Dominicano(a),M,Espaillat,Abril,2026
Robo,4,Dominicano(a),F,Espaillat,Abril,2026
Robo,3,Dominicano(a),M,Hato Mayor,Abril,2026
Robo,2,Dominicano(a),M,Hermanas Mirabal,Abril,2026
Robo,2,Dominicano(a),F,Hermanas Mirabal,Abril,2026
Robo,1,Dominicano(a),F,Independencia,Abril,2026
Robo,1,Australiano (a),F,La Altagracia,Abril,2026
Robo,1,Britanico (a),M,La Altagracia,Abril,2026
Robo,1,Canadiense,M,La Altagracia,Abril,2026
Robo,1,Colombiano(a),M,La Altagracia,Abril,2026
Robo,101,Dominicano(a),M,La Altagracia,Abril,2026
Robo,45,Dominicano(a),F,La Altagracia,Abril,2026
Robo,1,Español(a),M,La Altagracia,Abril,2026
Robo,1,Estadounidese,F,La Altagracia,Abril,2026
Robo,1,Haitiano(a),M,La Altagracia,Abril,2026
Robo,2,Haitiano(a),F,La Altagracia,Abril,2026
Robo,1,Italiano(a),F,La Altagracia,Abril,2026
Robo,2,Venezolano(a),M,La Altagracia,Abril,2026
Robo,45,Dominicano(a),M,La Romana,Abril,2026
Robo,19,Dominicano(a),F,La Romana,Abril,2026
Robo,1,Español(a),F,La Romana,Abril,2026
Robo,2,Haitiano(a),M,La Romana,Abril,2026
Robo,1,Norte Americano(a),M,La Romana,Abril,2026
Robo,1,Peruano(a),M,La Romana,Abril,2026
Robo,15,Dominicano(a),M,La Vega,Abril,2026
Robo,13,Dominicano(a),F,La Vega,Abril,2026
Robo,1,Venezolano(a),M,La Vega,Abril,2026
Robo,5,Dominicano(a),M,Maria Trinidad Sanchez ,Abril,2026
Robo,1,Mexicano(a),F,Maria Trinidad Sanchez ,Abril,2026
Robo,20,Dominicano(a),M,Monseñor Nouel,Abril,2026
Robo,6,Dominicano(a),F,Monseñor Nouel,Abril,2026
Robo,13,Dominicano(a),M,Monte Plata,Abril,2026
Robo,6,Dominicano(a),F,Monte Plata,Abril,2026
Robo,17,Dominicano(a),M,Peravia,Abril,2026
Robo,5,Dominicano(a),F,Peravia,Abril,2026
Robo,15,Dominicano(a),M,Puerto Plata,Abril,2026
Robo,6,Dominicano(a),F,Puerto Plata,Abril,2026
Robo,1,Estadounidese,M,Puerto Plata,Abril,2026
Robo,1,Haitiano(a),M,Puerto Plata,Abril,2026
Robo,1,Hondureño(a),M,Puerto Plata,Abril,2026
Robo,11,Dominicano(a),M,Samana,Abril,2026
Robo,6,Dominicano(a),F,Samana,Abril,2026
Robo,1,Frances(a),F,Samana,Abril,2026
Robo,1,Italiano(a),M,Samana,Abril,2026
Robo,1,Suizo(a),M,Samana,Abril,2026
Robo,1,Chino(a),M,San Cristobal,Abril,2026
Robo,87,Dominicano(a),M,San Cristobal,Abril,2026
Robo,56,Dominicano(a),F,San Cristobal,Abril,2026
Robo,1,Haitiano(a),M,San Cristobal,Abril,2026
Robo,1,Dominicano(a),M,San Jose De Ocoa,Abril,2026
Robo,1,Dominicano(a),F,San Jose De Ocoa,Abril,2026
Robo,10,Dominicano(a),M,San Juan ,Abril,2026
Robo,6,Dominicano(a),F,San Juan ,Abril,2026
Robo,1,Boliviano(a),M,San Pedro De Macoris,Abril,2026
Robo,32,Dominicano(a),M,San Pedro De Macoris,Abril,2026
Robo,26,Dominicano(a),F,San Pedro De Macoris,Abril,2026
Robo,1,Español(a),M,San Pedro De Macoris,Abril,2026
Robo,3,Dominicano(a),M,Sanchez Ramirez,Abril,2026
Robo,1,Dominicano(a),F,Sanchez Ramirez,Abril,2026
Robo,73,Dominicano(a),M,Santiago,Abril,2026
Robo,56,Dominicano(a),F,Santiago,Abril,2026
Robo,1,Español(a),M,Santiago,Abril,2026
Robo,2,Haitiano(a),M,Santiago,Abril,2026
Robo,1,Haitiano(a),F,Santiago,Abril,2026
Robo,1,Keniano(a),M,Santiago,Abril,2026
Robo,1,Argentino(a),F,Santo Domingo,Abril,2026
Robo,1,Canadiense,F,Santo Domingo,Abril,2026
Robo,1,Chino(a),F,Santo Domingo,Abril,2026
Robo,1,Colombiano(a),M,Santo Domingo,Abril,2026
Robo,1,Colombiano(a),F,Santo Domingo,Abril,2026
Robo,693,Dominicano(a),M,Santo Domingo,Abril,2026
Robo,369,Dominicano(a),F,Santo Domingo,Abril,2026
Robo,2,Español(a),M,Santo Domingo,Abril,2026
Robo,1,Estadounidese,M,Santo Domingo,Abril,2026
Robo,3,Frances(a),M,Santo Domingo,Abril,2026
Robo,21,Haitiano(a),M,Santo Domingo,Abril,2026
Robo,8,Haitiano(a),F,Santo Domingo,Abril,2026
Robo,1,Holandes(a),M,Santo Domingo,Abril,2026
Robo,1,Italiano(a),M,Santo Domingo,Abril,2026
Robo,1,Panameño(a),M,Santo Domingo,Abril,2026
Robo,1,Ruso(a),M,Santo Domingo,Abril,2026
Robo,1,Suizo(a),M,Santo Domingo,Abril,2026
Robo,1,Venezolano(a),M,Santo Domingo,Abril,2026
Robo,1,Venezolano(a),F,Santo Domingo,Abril,2026
Robo,11,Dominicano(a),M,Valverde,Abril,2026
Robo,8,Dominicano(a),F,Valverde,Abril,2026
Robo,1,Haitiano(a),M,Valverde,Abril,2026
